Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,ISSN,ISBN,CODEN,Document Type,Publication Stage,Access Type,Source,EID
"Cho I., Kang H.-S.","56393824600;56393476400;","Reviewing narrative competencies as the goal of schooling",2018,"Asia Life Sciences","SUPPLEMENT 15","4",,"2319","2328",,,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053604953&partnerID=40&md5=6c0152e099752b84710e1ab7b944867e",01173375,,,Article,"Final",,Scopus,2-s2.0-85053604953
"Kim J.-W., Oh C.-W., Oh J.-K., Park K.-H., Kim H.-J., Kim T.-S., Seo I., Park E.-K.","22951329000;22135834200;7402155046;56969984400;36463735200;57202157782;57192424731;57202160855;","Treatment of infra-isthmal femoral fracture with an intramedullary nail: Is retrograde nailing a better option than antegrade nailing?",2018,"Archives of Orthopaedic and Trauma Surgery","138","9",,"1241","1247",,1,"10.1007/s00402-018-2961-6","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85047307439&doi=10.1007%2fs00402-018-2961-6&partnerID=40&md5=64303cb938205ed0ef16dc3a587acbed",09368051,,AOTSE,Article,"Final",,Scopus,2-s2.0-85047307439
"Lee W.-J., Kim N.-K.","56165058100;7403396717;","Perovskite stabilization in Fe- and Mg-doped Pb(Zn1/2W1/2)O3 and their dielectric characteristics",2018,"Journal of the European Ceramic Society","38","12",,"4232","4236",,1,"10.1016/j.jeurceramsoc.2018.05.027","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85047805489&doi=10.1016%2fj.jeurceramsoc.2018.05.027&partnerID=40&md5=b35f935c1ea9c356dbe1716a675d3dc3",09552219,,,Article,"Final",,Scopus,2-s2.0-85047805489
"Jabbar S., Khan M., Silva B.N., Han K.","35179598300;56151971600;57192304387;7402963670;","A REST-based industrial web of things’ framework for smart warehousing",2018,"Journal of Supercomputing","74","9",,"4419","4433",,9,"10.1007/s11227-016-1937-y","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85003864861&doi=10.1007%2fs11227-016-1937-y&partnerID=40&md5=16170cecc8f2a3a36d112b83d98dbd57",09208542,,JOSUE,Article,"Final",,Scopus,2-s2.0-85003864861
"Lubis M.A.R., Hong M.-K., Park B.-D., Lee S.-M.","57192278476;57193121511;7402834820;56242914100;","Effects of recycled fiber content on the properties of medium density fiberboard",2018,"European Journal of Wood and Wood Products","76","5",,"1515","1526",,3,"10.1007/s00107-018-1326-8","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048535549&doi=10.1007%2fs00107-018-1326-8&partnerID=40&md5=706cbaf834dafff8f4e321dfa85faf0b",00183768,,,Article,"Final",,Scopus,2-s2.0-85048535549
"Lee J.M., Ann E.-B., Choi H.-S., Ryu J.-A., Eom T.-J.","16197909600;57205339503;57205340971;57195239379;13410809400;","Study on improvement of preparation efficiency of lignin rich micro-cellulosic fines",2018,"Palpu Chongi Gisul/Journal of Korea Technical Association of the Pulp and Paper Industry","50","5",,"114","122",,,"10.7584/JKTAPPI.2018.10.50.5.114","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85059647041&doi=10.7584%2fJKTAPPI.2018.10.50.5.114&partnerID=40&md5=95967d60ded30d751232d1ae0262d085",02533200,,PCGID,Article,"Final",,Scopus,2-s2.0-85059647041
"Rim H., Lee B.","57203931214;56178581400;","Korean middle school students’ understanding of Pi (π) in real-world problem-solving situation",2018,"Asia Life Sciences","SUPPLEMENT 15","4",,"2201","2220",,,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053598096&partnerID=40&md5=c799074fd59ffb163c5c84924eb1ba9f",01173375,,,Article,"Final",,Scopus,2-s2.0-85053598096
"Kim S.-H., Kim M.O., Kim H.J., Neupane S., Kim H.J., Lee J.H., Kim H.-H., Kim J.-Y., Lee Y.","57203773163;8934745900;57203629899;57197726429;36012331400;55689992200;56263525600;56812734700;36062942200;","Bortezomib prevents ovariectomy-induced osteoporosis in mice by inhibiting osteoclast differentiation",2018,"Journal of Bone and Mineral Metabolism","36","5",,"537","546",,2,"10.1007/s00774-017-0871-2","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85031400782&doi=10.1007%2fs00774-017-0871-2&partnerID=40&md5=12f1a8f93c48944375bbe14cc21d4cab",09148779,,JBMME,Article,"Final",,Scopus,2-s2.0-85031400782
"Kim J.C., Han G., Kim C.M., Lee J.K.","55985396900;56623797400;55697761200;8312040000;","Stability of Agarose Film on Glass Slides under Biochemically Relevant Conditions",2018,"Bulletin of the Korean Chemical Society","39","9",,"1109","1112",,,"10.1002/bkcs.11554","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053251707&doi=10.1002%2fbkcs.11554&partnerID=40&md5=08c10d9d50871f714dda8f534ce9c0e7",02532964,,BKCSD,Article,"Final",,Scopus,2-s2.0-85053251707
"Cho Y.J., Choi R., Park S., Kwon J.-W.","57203528673;57203534558;57210251055;16202951700;","Parental smoking and depression, and attention-deficit hyperactivity disorder in children and adolescents: Korean national health and nutrition examination survey 2005-2014",2018,"Asia-Pacific Psychiatry","10","3", e12327,"","",,,"10.1111/appy.12327","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052053242&doi=10.1111%2fappy.12327&partnerID=40&md5=54a2225a97365a2f60d2709193d60275",17585864,,,Article,"Final",,Scopus,2-s2.0-85052053242
"Lee E.J.","57202374543;","Recent advances in protein-based nanoparticles",2018,"Korean Journal of Chemical Engineering","35","9",,"1765","1778",,1,"10.1007/s11814-018-0102-0","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85050345463&doi=10.1007%2fs11814-018-0102-0&partnerID=40&md5=a0510ae8acc4623ff27a8e87b40e82b8",02561115,,,Review,"Final",,Scopus,2-s2.0-85050345463
"Kim N.C., So H.J.","36068144500;7102300302;","Directional statistical Gabor features for texture classification",2018,"Pattern Recognition Letters","112",,,"18","26",,7,"10.1016/j.patrec.2018.05.010","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85047805866&doi=10.1016%2fj.patrec.2018.05.010&partnerID=40&md5=332829dfbea1fd3e5f67ec98b5b4aa45",01678655,,,Article,"Final",,Scopus,2-s2.0-85047805866
"Kang H.-S., Yi J.-E.","56393476400;57203931035;","Another perspective on the construction of self and curricular meaning: Bruner’s narrative perspective",2018,"Asia Life Sciences","SUPPLEMENT 15","4",,"2979","2988",,,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053623158&partnerID=40&md5=6a8170e948915efa20e26f69a1f1c189",01173375,,,Article,"Final",,Scopus,2-s2.0-85053623158
"Seong G.-U., Kim J.-B., Chung S.-K.","56814555600;14068929200;7404292790;","Carotenoid contents of head-type kimchi cabbage (Brassica rapa L. ssp. pekinensis) leaves",2018,"Journal of the Korean Society of Food Science and Nutrition","47","9",,"912","916",,,"10.3746/jkfn.2018.47.9.912","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85055203208&doi=10.3746%2fjkfn.2018.47.9.912&partnerID=40&md5=aea7712c238414d1ad63aa74b5397269",12263311,,,Article,"Final",,Scopus,2-s2.0-85055203208
"Lee J.M.","16197909600;","Characteristics of bio-based materials treated with microwave irradiation",2018,"Palpu Chongi Gisul/Journal of Korea Technical Association of the Pulp and Paper Industry","50","5",,"171","179",,1,"10.7584/JKTAPPI.2018.10.50.5.171","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85059627530&doi=10.7584%2fJKTAPPI.2018.10.50.5.171&partnerID=40&md5=04be08fba291797fc6f8ed1bd20c4e31",02533200,,PCGID,Article,"Final",,Scopus,2-s2.0-85059627530
"Lee D.G., Min J.-S., Lee H.-S., Lee D.-S.","56824532400;36464012400;16316010200;57210068061;","Isoliquiritigenin attenuates glutamate-induced mitochondrial fission via calcineurin-mediated Drp1 dephosphorylation in HT22 hippocampal neuron cells",2018,"NeuroToxicology","68",,,"133","141",,2,"10.1016/j.neuro.2018.07.011","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85050860251&doi=10.1016%2fj.neuro.2018.07.011&partnerID=40&md5=9a94e6c004da25533e74ca4d2a054495",0161813X,,NRTXD,Article,"Final",,Scopus,2-s2.0-85050860251
"Ali L., Cho J., Byeon C.C., Song J.D., Jo H.-J., Kim J.S.","56549598700;56384721000;55987812100;7404786542;55193116100;55863440700;","Optical Characterization of a 20 Layer AlGaAs/GaAs Multiple Quantum Wells",2018,"Journal of the Korean Physical Society","73","5",,"632","637",,,"10.3938/jkps.73.632","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052797169&doi=10.3938%2fjkps.73.632&partnerID=40&md5=8f12f4563bff649636086dcb2054d813",03744884,,,Article,"Final",,Scopus,2-s2.0-85052797169
"Kim S., Lee D.G.","57203864443;55668060900;","Oxyresveratrol-induced DNA cleavage triggers apoptotic response in Candida albicans",2018,"Microbiology (United Kingdom)","164","9", 000696,"1112","1121",,,"10.1099/mic.0.000696","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053271549&doi=10.1099%2fmic.0.000696&partnerID=40&md5=597ceefa3ecfa4c78cc6e39e8ef6efa2",13500872,,MROBE,Article,"Final",,Scopus,2-s2.0-85053271549
"Rehman A., Rathore M.M., Paul A., Saeed F., Ahmad R.W.","57200894071;56650727000;56650522400;57201128624;56486885900;","Vehicular traffic optimisation and even distribution using ant colony in smart city environment",2018,"IET Intelligent Transport Systems","12","7",,"594","601",,4,"10.1049/iet-its.2017.0308","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85051823479&doi=10.1049%2fiet-its.2017.0308&partnerID=40&md5=42fb3c6a223798c2b0679a14fb4d7632",1751956X,,,Article,"Final",,Scopus,2-s2.0-85051823479
"Lee D.G., Kam M.K., Kim K.M., Kim H.S., Kwon O.-S., Lee H.-S., Lee D.-S.","56824532400;57195564169;57209988274;57203630238;7402195859;16316010200;57210068061;","Peroxiredoxin 5 prevents iron overload-induced neuronal death by inhibiting mitochondrial fragmentation and endoplasmic reticulum stress in mouse hippocampal HT-22 cells",2018,"International Journal of Biochemistry and Cell Biology","102",,,"10","19",,6,"10.1016/j.biocel.2018.06.005","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048827790&doi=10.1016%2fj.biocel.2018.06.005&partnerID=40&md5=0c67f175e7a7838a37c97e94cf8f6a37",13572725,,IJBBF,Article,"Final",,Scopus,2-s2.0-85048827790
"Jeong K.H., Jeong S.W., Lee W.J., Bae S.H.","57190373068;8668088600;56815900600;57190379529;","Permanency of CSR Activities and Firm Value",2018,"Journal of Business Ethics","152","1",,"207","223",,4,"10.1007/s10551-016-3273-9","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-84979530554&doi=10.1007%2fs10551-016-3273-9&partnerID=40&md5=f465f084e73d84daf5c6953bc315f2e1",01674544,,,Article,"Final",,Scopus,2-s2.0-84979530554
"Hahn G., Kwon J.Y.","7202723868;57207223624;","Coarse information leads to less effective signaling",2018,"Journal of Economic Theory and Econometrics","29","3",,"58","73",,,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85059129969&partnerID=40&md5=42ef428ef2311936ebaaf38fa43835bd",12292893,,,Article,"Final",,Scopus,2-s2.0-85059129969
"Kang H.-S., Jeon H.-J.","56393476400;57189467077;","Problems and tasks of new educational objectives for curriculum design",2018,"Asia Life Sciences","SUPPLEMENT 15","4",,"2711","2718",,,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053595022&partnerID=40&md5=eabf793da03447ef921c91309213b140",01173375,,,Article,"Final",,Scopus,2-s2.0-85053595022
"Naing A.H., Park D.Y., Park K.I., Kim C.K.","37112768100;57203711907;7408066185;7409880701;","Differential expression of anthocyanin structural genes and transcription factors determines coloration patterns in gerbera flowers",2018,"3 Biotech","8","9", 393,"","",,,"10.1007/s13205-018-1408-7","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052683653&doi=10.1007%2fs13205-018-1408-7&partnerID=40&md5=edacff6db91bcefdc24d0d369f1ac021",2190572X,,,Article,"Final",,Scopus,2-s2.0-85052683653
"Lee C., Kim J., Moon Y., Kim D., Han H., Kim H., Kim Y.","56354831300;57201654398;57201658119;57206099726;55387537200;15520531700;10340424400;","Organic phototransistors with bulk heterojunction sensing-channel layers containing soluble difluorinated diketopyrrolopyrrole acceptor",2018,"Dyes and Pigments","156",,,"219","224",,4,"10.1016/j.dyepig.2018.04.004","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85045543589&doi=10.1016%2fj.dyepig.2018.04.004&partnerID=40&md5=cc7ece0e7ce253f23b61395ad2cebb86",01437208,,DYPID,Article,"Final",,Scopus,2-s2.0-85045543589
"Oh E., Kim S., Asekova S., Yoon Y.N., Lee J.-D.","57204882790;56016191300;55886563800;49664608000;40462075100;","An improved screening method for evaluation of resistance to phytophthora blight in sesame cultivars and accessions",2018,"Plant Breeding and Biotechnology","6","3",,"305","308",,,"10.9787/PBB.2018.6.3.305","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85057609735&doi=10.9787%2fPBB.2018.6.3.305&partnerID=40&md5=7b2399dd91ca6782e4234420edfe1713",22879358,,,Article,"Final",,Scopus,2-s2.0-85057609735
"Choi N.-J., Gohar M., Koh S.-J.","7103324087;36104105300;8958394800;","Domain-based distributed identifier-locator mapping management in Internet-of-Things networks",2018,"International Journal of Network Management","28","5", e2035,"","",,,"10.1002/nem.2035","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85050737685&doi=10.1002%2fnem.2035&partnerID=40&md5=4e15fb79976a0396a24d23455c32a606",10557148,,INMTE,Conference Paper,"Final",,Scopus,2-s2.0-85050737685
"Jung H., Ali S., Kim J.Y., Kim W.-C.","57204879845;56794881600;35074228200;55492085000;","Transgenic arabidopsis expressing acdS gene of Pseudomonas veronii- KJ alleviate the adverse effects of salt and water-logging stress",2018,"Plant Breeding and Biotechnology","6","3",,"221","232",,,"10.9787/PBB.2018.6.3.221","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85057616856&doi=10.9787%2fPBB.2018.6.3.221&partnerID=40&md5=50c2eb57b25937c6bbe6d26becfc0bc4",22879358,,,Article,"Final",,Scopus,2-s2.0-85057616856
"Jin Y.-J., Choi Y.-G., Park H., Kwak G.","55307815700;57195627236;57195036789;17137322300;","Near-room-temperature phase-change fluorescent molecular rotor and its hybrids",2018,"Journal of Molecular Liquids","265",,,"260","268",,1,"10.1016/j.molliq.2018.05.128","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048565658&doi=10.1016%2fj.molliq.2018.05.128&partnerID=40&md5=a2282a6327edd8984c6a686dd350cdd7",01677322,,JMLID,Article,"Final",,Scopus,2-s2.0-85048565658
"Shim E.-J., Park A., Park S.-P.","36617933300;57202356646;7501833424;","The relationship between alexithymia and headache impact: the role of somatization and pain catastrophizing",2018,"Quality of Life Research","27","9",,"2283","2294",,1,"10.1007/s11136-018-1894-4","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85047992742&doi=10.1007%2fs11136-018-1894-4&partnerID=40&md5=5d56fbf82a01de9a994d42127a2ddca5",09629343,,QLREE,Article,"Final",,Scopus,2-s2.0-85047992742
"Wajihi A.H., Choi H.-W., Lee S.-Y., Jung H.-Y.","57203750910;55890203000;56106499600;7403029383;","First report of plectosphaerella sinensis isolated from soil in Korea",2018,"Korean Journal of Mycology","46","3",,"353","358",,,"10.4489/KJM.20180028","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85054082975&doi=10.4489%2fKJM.20180028&partnerID=40&md5=442a631888564a7cc404f9fda1983414",0253651X,,,Article,"Final",,Scopus,2-s2.0-85054082975
"Yu Y.S., Kim J., Park C., Jeong W.-S., Kim M., Choi S., Park S.-J.","56333547900;57205020431;55574193736;7102145940;56898213300;57207282281;36614524400;","Evaluation of the KASI detector performance test system using an andor iKon M CCD camera",2018,"Journal of Astronomy and Space Sciences","35","3",,"201","210",,,"10.5140/JASS.2018.35.3.201","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058324245&doi=10.5140%2fJASS.2018.35.3.201&partnerID=40&md5=1d0bd6a3c2080f57d8895aae807f79b3",20935587,,,Article,"Final",,Scopus,2-s2.0-85058324245
"Atchudan R., Edison T.N.J.I., Aseer K.R., Perumal S., Lee Y.R.","26648054700;6506181821;55636494400;56673798900;35248592900;","Hydrothermal conversion of Magnolia liliiflora into nitrogen-doped carbon dots as an effective turn-off fluorescence sensing, multi-colour cell imaging and fluorescent ink",2018,"Colloids and Surfaces B: Biointerfaces","169",,,"321","328",,22,"10.1016/j.colsurfb.2018.05.032","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048839056&doi=10.1016%2fj.colsurfb.2018.05.032&partnerID=40&md5=e8507aed6d21b9e45842a1ba7907c103",09277765,,CSBBE,Article,"Final",,Scopus,2-s2.0-85048839056
"Park E.-Y., Lee T., Oh Y.S., Lee J.-Y., Shrestha J., Hong S.W., Jin Y.J., Jo G., Kim S., Hwang G.T., Han D.-S., Baek D.J.","56680548000;57204032003;34467778200;36866475600;57200500479;57200270416;57204133339;57203095691;57188626570;7202676087;57188985902;57200593717;","Synthesis of dansyl labeled sphingosine kinase 1 inhibitor",2018,"Chemistry and Physics of Lipids","215",,,"29","33",,,"10.1016/j.chemphyslip.2018.07.005","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85050488396&doi=10.1016%2fj.chemphyslip.2018.07.005&partnerID=40&md5=27d7681117599d324b89897ba17ca283",00093084,,CPLIA,Article,"Final",,Scopus,2-s2.0-85050488396
"Kim H.T., Lee S.-Y., Sohn Y.-S.","7410138212;14830491400;7201971337;","Formation mechanism and properties of nanorod-structured ZnO films prepared by pyrolysis of Zn acetate films",2018,"Vacuum","155",,,"403","407",,1,"10.1016/j.vacuum.2018.06.019","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048707095&doi=10.1016%2fj.vacuum.2018.06.019&partnerID=40&md5=9e6e9678b1473c7912c3fc6332bdc851",0042207X,,VACUA,Article,"Final",,Scopus,2-s2.0-85048707095
"Park N.-H., Lee H.-Y., Choi J.-W., Park S.-C.","57192425603;57204016341;57204012428;7501832396;","Intracellular lipid accumulation inhibition, Anticancer activity, and single oral dose toxicity of ethanolic wolfiporia cocos extracts",2018,"Korean Journal of Mycology","46","3",,"307","314",,,"10.4489/KJM.20180024","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85054103851&doi=10.4489%2fKJM.20180024&partnerID=40&md5=bc8202367f5dd7a0fead6ac84ee6101f",0253651X,,,Article,"Final",,Scopus,2-s2.0-85054103851
"Baek J.-M., Son S.-W., Park J.H., Park J.-K., Kwak J.-G., Yoon J., Bang D.-S., Lee J.-H., Kim T., Kim D.-H.","57189694750;57206473214;57188827693;57202642019;57202641948;57202639979;57202648836;55929424400;57203495132;57201849670;","Stepper-based Lg = 0.5 μm In0.52Al0.48As/In0.7Ga0.3As PHEMTs on a 3-inch InP substrate with record product of fT and Lg",2018,"Solid-State Electronics","147",,,"58","62",,1,"10.1016/j.sse.2018.05.010","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048954104&doi=10.1016%2fj.sse.2018.05.010&partnerID=40&md5=4a82f01ba5a3b5605762d5c5975c1f01",00381101,,SSELA,Article,"Final",,Scopus,2-s2.0-85048954104
"Ahmed S.H., Bouk S.H., Yaqub M.A., Kim D., Song H.","55389144500;24780719300;56735926100;35753648800;57199094588;","DIFS: Distributed Interest Forwarder Selection in Vehicular Named Data Networks",2018,"IEEE Transactions on Intelligent Transportation Systems","19","9", 8118309,"3076","3080",,4,"10.1109/TITS.2017.2768329","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85035747634&doi=10.1109%2fTITS.2017.2768329&partnerID=40&md5=7db4aba11bb5f2c01725b3f9fec24cce",15249050,,,Article,"Final",,Scopus,2-s2.0-85035747634
